id,external_id,season,season_type,week,home_team_id,away_team_id,game_date,kickoff_time,status,quarter,time_remaining,home_score,away_score,home_score_q1,home_score_q2,home_score_q3,home_score_q4,home_score_ot,away_score_q1,away_score_q2,away_score_q3,away_score_q4,away_score_ot,stadium,dome,surface,temperature,wind_speed,weather_condition,home_spread,total_over_under,checksum,created_at,updated_at
2901,2024_07_BAL_TB,2024,REG,7,58,48,2024-10-21 00:00:00,2024-10-21 00:00:00,FINAL,,,31,41,,,,,,,,,,,Raymond James Stadium,f,grass,80,8,,,,cb7ef3f1e88c8c9b162585097922a65f6bf3ce429a5f88e58c7718da1f2e283b,2025-09-18 19:16:35.686299,2025-09-19 22:25:42.159315
2902,2024_07_LAC_ARI,2024,REG,7,54,55,2024-10-21 00:00:00,2024-10-21 00:00:00,FINAL,,,17,15,,,,,,,,,,,State Farm Stadium,t,grass,,,,,,1c910c924c677899bb41cb46cc2db2ec9ec6e0d30a0ae63349630a861bacf7cf,2025-09-18 19:16:35.686299,2025-09-19 22:25:42.159315
2903,2024_08_MIN_LA,2024,REG,8,56,43,2024-10-24 00:00:00,2024-10-24 00:00:00,FINAL,,,30,20,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,bed612396718529518d9cf478a91cdbdc543ce2f2f249674f905998158943727,2025-09-18 19:16:35.6863,2025-09-19 22:25:42.159315
2904,2024_08_PHI_CIN,2024,REG,8,42,60,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,17,37,,,,,,,,,,,Paycor Stadium,f,fieldturf,59,6,,,,9274244d11632ca2cfa9198094c4ac62756f05fedf29e38cee1caf62b3d6f23a,2025-09-18 19:16:35.6863,2025-09-19 22:25:42.159316
2905,2024_08_BAL_CLE,2024,REG,8,40,48,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,29,24,,,,,,,,,,,FirstEnergy Stadium,f,grass,52,4,,,,c8636639945f09278ded56038e30c68d7131cecb7de018a44e6b17a62fd5e4f8,2025-09-18 19:16:35.686301,2025-09-19 22:25:42.159316
2906,2024_08_TEN_DET,2024,REG,8,69,66,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,52,14,,,,,,,,,,,Ford Field,t,fieldturf,,,,,,b8ef5089ef6799e025c955a1dbbe61df8720e465145bd0926880f9883497e05c,2025-09-18 19:16:35.686301,2025-09-19 22:25:42.159316
2907,2024_08_IND_HOU,2024,REG,8,52,62,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,23,20,,,,,,,,,,,NRG Stadium,t,astroturf,,,,,,5472d88c169d2a32a687298edfa6f3838894fd9b1d35228f73b5b7e8c48dc0e6,2025-09-18 19:16:35.686302,2025-09-19 22:25:42.159317
2908,2024_08_GB_JAX,2024,REG,8,61,53,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,27,30,,,,,,,,,,,TIAA Bank Stadium,f,grass,84,4,,,,270180730f6d1e006252c5ec6c26f2f8654798c38de986f24f71360f43c20d09,2025-09-18 19:16:35.686303,2025-09-19 22:25:42.159317
2909,2024_08_ARI_MIA,2024,REG,8,39,54,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,27,28,,,,,,,,,,,Hard Rock Stadium,f,grass,82,14,,,,d3a01de7a0b4ef2c9a13ab00a94b54ba243aa65ae82c5110acc3687138fd7305,2025-09-18 19:16:35.686303,2025-09-19 22:25:42.159317
2910,2024_08_NYJ_NE,2024,REG,8,51,67,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,25,22,,,,,,,,,,,Gillette Stadium,f,fieldturf,53,8,,,,0b3179f1d4419e381af4b94b7093e27d7cb0d8e6374319cd1de72c2c35fa5b45,2025-09-18 19:16:35.686304,2025-09-19 22:25:42.159318
2911,2024_08_ATL_TB,2024,REG,8,58,63,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,26,31,,,,,,,,,,,Raymond James Stadium,f,grass,79,6,,,,c1a9d5f551f282feb3fe843414ce2e6508963ed52cc955c29f86c3f1bd6864fc,2025-09-18 19:16:35.686304,2025-09-19 22:25:42.159318
2912,2024_08_NO_LAC,2024,REG,8,55,50,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,26,8,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,6de62803f4dbfe271f534393610b8c6fc4203136638ba00df2c669534dce3020,2025-09-18 19:16:35.686305,2025-09-19 22:25:42.159318
2913,2024_08_BUF_SEA,2024,REG,8,45,71,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,10,31,,,,,,,,,,,Lumen Field,f,fieldturf,55,14,,,,5416d1e333ada64bc05522f78c5615dc0ad05d7b1c8f56f256d9c70359cfd976,2025-09-18 19:16:35.686305,2025-09-19 22:25:42.159319
2914,2024_08_CAR_DEN,2024,REG,8,59,47,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,28,14,,,,,,,,,,,Empower Field at Mile High,f,grass,76,4,,,,8efd1a8732a610d7d56eb5ab2f967883c958539a09a7fd5c1f97f070a526b412,2025-09-18 19:16:35.686306,2025-09-19 22:25:42.159319
2915,2024_08_KC_LV,2024,REG,8,57,70,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,20,27,,,,,,,,,,,Allegiant Stadium,t,grass,,,,,,89d0488db2621f6a5a327b6242efff1d0457f697f673a82c1fd6dc92150a2171,2025-09-18 19:16:35.686306,2025-09-19 22:25:42.159319
2916,2024_08_CHI_WAS,2024,REG,8,46,68,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,18,15,,,,,,,,,,,FedExField,f,grass,58,2,,,,8bb4dac52a4bc1d5560d895ac2a968b519628db3b7581299e1503f3ffca3ce73,2025-09-18 19:16:35.686307,2025-09-19 22:25:42.15932
2917,2024_08_DAL_SF,2024,REG,8,38,41,2024-10-27 00:00:00,2024-10-27 00:00:00,FINAL,,,30,24,,,,,,,,,,,Levi's Stadium,f,grass,69,9,,,,cfb0c84b8e8380cc6d180c338389bf587446176ee09f1ca5181f661ca176f93d,2025-09-18 19:16:35.686308,2025-09-19 22:25:42.15932
2918,2024_08_NYG_PIT,2024,REG,8,65,44,2024-10-28 00:00:00,2024-10-28 00:00:00,FINAL,,,26,18,,,,,,,,,,,Acrisure Stadium,f,grass,54,7,,,,6baab012da7f442887e6dc11063235ef26e4c865bda9eab5385fc4b5e8058132,2025-09-18 19:16:35.686308,2025-09-19 22:25:42.15932
2919,2024_09_HOU_NYJ,2024,REG,9,67,52,2024-10-31 00:00:00,2024-10-31 00:00:00,FINAL,,,21,13,,,,,,,,,,,MetLife Stadium,f,fieldturf,71,8,,,,2d773a515cded5efffad59037903bea330f3a79d828f877614109d50bbe6c701,2025-09-18 19:16:35.686309,2025-09-19 22:25:42.159321
2920,2024_09_DAL_ATL,2024,REG,9,63,41,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,27,21,,,,,,,,,,,Mercedes-Benz Stadium,t,fieldturf,,,,,,ed1c5f97c1190c84d505b75810e4ee5be63782fc565d328e5277df9838a8aabd,2025-09-18 19:16:35.686309,2025-09-19 22:25:42.159321
2921,2024_09_DEN_BAL,2024,REG,9,48,59,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,41,10,,,,,,,,,,,M&T Bank Stadium,f,grass,57,3,,,,4c8d82cdf75bf6abee8ecbab415702ed31ed320fab0195de126847056a05f485,2025-09-18 19:16:35.68631,2025-09-19 22:25:42.159321
2922,2024_09_MIA_BUF,2024,REG,9,71,39,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,30,27,,,,,,,,,,,New Era Field,f,a_turf,54,9,,,,98a799bdd4bd70c31540bca858b768e8d19a18526aa42912a8dfc0a11fe21e79,2025-09-18 19:16:35.686311,2025-09-19 22:25:42.159322
2923,2024_09_NO_CAR,2024,REG,9,47,50,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,23,22,,,,,,,,,,,Bank of America Stadium,f,grass,66,7,,,,41adcf69fe2d52b654c87a85b5b937328fc09b8372dae526fd6e954aa7c63885,2025-09-18 19:16:35.686311,2025-09-19 22:25:42.159322
2924,2024_09_LV_CIN,2024,REG,9,42,57,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,41,24,,,,,,,,,,,Paycor Stadium,f,fieldturf,67,7,,,,83db7bec15f08af4d74dc4d30bb01fd188d0758920dab22eebb618915b0748b4,2025-09-18 19:16:35.686312,2025-09-19 22:25:42.159322
2925,2024_09_LAC_CLE,2024,REG,9,40,55,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,10,27,,,,,,,,,,,FirstEnergy Stadium,f,grass,57,10,,,,9da559fc2c5bd4e3dbfd874dbf54afeb7fc150204bff931aa16e06b023380308,2025-09-18 19:16:35.686312,2025-09-19 22:25:42.159323
2926,2024_09_WAS_NYG,2024,REG,9,44,46,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,22,27,,,,,,,,,,,MetLife Stadium,f,fieldturf,52,6,,,,2ad20c61fbf1f23fb4ea96261ae4c9ca2d42ad98df466fdf19dbb8df87aa24d6,2025-09-18 19:16:35.686313,2025-09-19 22:25:42.159323
2927,2024_09_NE_TEN,2024,REG,9,66,51,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,20,17,,,,,,,,,,,Nissan Stadium,f,grass,75,10,,,,d28313877f3b55ba570a8e30371127d2fe14ca2fbe04852c4c52bf392185b74d,2025-09-18 19:16:35.686313,2025-09-19 22:25:42.159323
2928,2024_09_CHI_ARI,2024,REG,9,54,68,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,29,9,,,,,,,,,,,State Farm Stadium,t,grass,,,,,,045c0ae124ae3a667b5de011d076ee6502920b02e38d8728931009c576b05b68,2025-09-18 19:16:35.686314,2025-09-19 22:25:42.159324
2929,2024_09_JAX_PHI,2024,REG,9,60,61,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,28,23,,,,,,,,,,,Lincoln Financial Field,f,grass,57,6,,,,898b2ceb2354c42377de7c834277abde70afb35197b0be418cb75fa2d6568ff8,2025-09-18 19:16:35.686315,2025-09-19 22:25:42.159324
2930,2024_09_DET_GB,2024,REG,9,53,69,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,14,24,,,,,,,,,,,Lambeau Field,f,grass,50,15,,,,369c00036812d910eeb7c4e9474bb790e5d75d9346f775275f22620e7e8ee9e3,2025-09-18 19:16:35.686315,2025-09-19 22:25:42.159324
2931,2024_09_LA_SEA,2024,REG,9,45,56,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,20,26,,,,,,,,,,,Lumen Field,f,fieldturf,52,4,,,,51a8bbc0763d0cba46bcff8fed8dac3e43fc0b8c1a3f24c824a7bfa6f4955dd0,2025-09-18 19:16:35.686316,2025-09-19 22:25:42.159324
2932,2024_09_IND_MIN,2024,REG,9,43,62,2024-11-03 00:00:00,2024-11-03 00:00:00,FINAL,,,21,13,,,,,,,,,,,U.S. Bank Stadium,t,sportturf,,,,,,0caff6d314d99c41718006970bb0fe75575c35d5028d6aebc4c4c04ccd5283c1,2025-09-18 19:16:35.686316,2025-09-19 22:25:42.159325
2933,2024_09_TB_KC,2024,REG,9,70,58,2024-11-04 00:00:00,2024-11-04 00:00:00,FINAL,,,30,24,,,,,,,,,,,GEHA Field at Arrowhead Stadium,f,grass,63,6,,,,20c4cccff56cb4feb4a7f1b3300ee43052db9fae491cc29d8b505d7b138dc58c,2025-09-18 19:16:35.686317,2025-09-19 22:25:42.159325
2934,2024_10_CIN_BAL,2024,REG,10,48,42,2024-11-07 00:00:00,2024-11-07 00:00:00,FINAL,,,35,34,,,,,,,,,,,M&T Bank Stadium,f,grass,69,6,,,,d442859937e11ac35ba0b81d093f77b755e65e4ad77d1443bde93288aff6ad64,2025-09-18 19:16:35.686317,2025-09-19 22:25:42.159325
2935,2024_10_NYG_CAR,2024,REG,10,47,44,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,20,17,,,,,,,,,,,Allianz Arena,f,unknown,,,,,,00f247490e442f0a4d38d1e5a42f1057ae167c3275f9b46460a8f751ebd3396b,2025-09-18 19:16:35.686318,2025-09-19 22:25:42.159326
3206,2025_09_CAR_GB,2025,REG,9,53,47,2025-11-02 00:00:00,2025-11-02 00:00:00,SCHEDULED,,,,,,,,,,,,,,,Lambeau Field,f,grass,,,,,,,2025-09-19 00:11:29.804122,2025-09-19 22:25:42.295893
2936,2024_10_NE_CHI,2024,REG,10,68,51,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,3,19,,,,,,,,,,,Soldier Field,f,grass,60,6,,,,ad3f1127aca3a69fa5e913af525e96d3953c4e00a5c4012d5b7cf2741d9da9c7,2025-09-18 19:16:35.686319,2025-09-19 22:25:42.159326
2937,2024_10_BUF_IND,2024,REG,10,62,71,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,20,30,,,,,,,,,,,Lucas Oil Stadium,t,fieldturf,,,,,,391f24174bd53b86f059130cd4beefa3636668887d9a93251fa244bf2bef0a51,2025-09-18 19:16:35.686319,2025-09-19 22:25:42.159327
2938,2024_10_MIN_JAX,2024,REG,10,61,43,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,7,12,,,,,,,,,,,TIAA Bank Stadium,f,grass,79,7,,,,ebf801006084e40ee3b1f6ca9ef8d276be77cbac5595148f4f1aa487bdd98955,2025-09-18 19:16:35.68632,2025-09-19 22:25:42.159327
2939,2024_10_DEN_KC,2024,REG,10,70,59,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,16,14,,,,,,,,,,,GEHA Field at Arrowhead Stadium,f,grass,57,12,,,,696862963086980f66081ae07713ae831631380f07d0ccef3908532878bb9b00,2025-09-18 19:16:35.68632,2025-09-19 22:25:42.159327
2940,2024_10_ATL_NO,2024,REG,10,50,63,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,20,17,,,,,,,,,,,Mercedes-Benz Superdome,t,sportturf,,,,,,903b43bd236344cdf6027087b928bb404596975ff5a4e98fbd9b761898519854,2025-09-18 19:16:35.686321,2025-09-19 22:25:42.159328
2941,2024_10_SF_TB,2024,REG,10,58,38,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,20,23,,,,,,,,,,,Raymond James Stadium,f,grass,85,9,,,,9e2d9e4382d84c55107e61b4f8ca24b058d915e9c94386942b6b8a6cc368745c,2025-09-18 19:16:35.686322,2025-09-19 22:25:42.159328
2942,2024_10_PIT_WAS,2024,REG,10,46,65,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,27,28,,,,,,,,,,,FedExField,f,grass,57,9,,,,34d3a4a85e73f4bac0a04da20cb67eac11724fbb592f8aab68fb214da52b916f,2025-09-18 19:16:35.686322,2025-09-19 22:25:42.159328
2943,2024_10_TEN_LAC,2024,REG,10,55,66,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,27,17,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,fa9d66c58f3d1c412a224a87d852aa5892c8564acfc55ee68352b8e6550ecacf,2025-09-18 19:16:35.686323,2025-09-19 22:25:42.159329
2944,2024_10_NYJ_ARI,2024,REG,10,54,67,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,31,6,,,,,,,,,,,State Farm Stadium,t,grass,,,,,,1f78c706f6816f2ab64324c447797c4aad748c27daacb26958b9b03152a71e42,2025-09-18 19:16:35.686323,2025-09-19 22:25:42.159329
2945,2024_10_PHI_DAL,2024,REG,10,41,60,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,6,34,,,,,,,,,,,AT&T Stadium,t,matrixturf,,,,,,68af23d7d268b85a17b19779d5f8a6699ea6611e9c73b32799d9b0b9f7997826,2025-09-18 19:16:35.686324,2025-09-19 22:25:42.15933
2946,2024_10_DET_HOU,2024,REG,10,52,69,2024-11-10 00:00:00,2024-11-10 00:00:00,FINAL,,,23,26,,,,,,,,,,,NRG Stadium,t,astroturf,,,,,,1451e2b4b4ddd2f5a6b406eeb1ea90561f86dca25ef50deeb3d71e36c346941c,2025-09-18 19:16:35.686324,2025-09-19 22:25:42.15933
2947,2024_10_MIA_LA,2024,REG,10,56,39,2024-11-11 00:00:00,2024-11-11 00:00:00,FINAL,,,15,23,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,b8ca4e4154ea4175d941a71bebab7c49799dbf259d61fef35c5267ec8efe2d1d,2025-09-18 19:16:35.686325,2025-09-19 22:25:42.15933
2948,2024_11_WAS_PHI,2024,REG,11,60,46,2024-11-14 00:00:00,2024-11-14 00:00:00,FINAL,,,26,18,,,,,,,,,,,Lincoln Financial Field,f,grass,46,9,,,,57daf2ec1cb2df00f398f0bffd96cadc3f27c21576c5e8e01eaf5aa8b2c6d116,2025-09-18 19:16:35.686326,2025-09-19 22:25:42.159331
2949,2024_11_GB_CHI,2024,REG,11,68,53,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,19,20,,,,,,,,,,,Soldier Field,f,grass,54,5,,,,a832cc1be4b75ed1db4cb55adde3775bd9b81e3c8053377d68eb6364a151c10c,2025-09-18 19:16:35.686326,2025-09-19 22:25:42.159331
2950,2024_11_JAX_DET,2024,REG,11,69,61,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,52,6,,,,,,,,,,,Ford Field,t,fieldturf,,,,,,5ff3e656f15531bb11bb043162fcfac3d6895cd8b5e4b090e5891499c7b51725,2025-09-18 19:16:35.686327,2025-09-19 22:25:42.159331
2951,2024_11_LV_MIA,2024,REG,11,39,57,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,34,19,,,,,,,,,,,Hard Rock Stadium,f,grass,80,16,,,,10020d1a66622d2c7ae56ee649b648891799b34e6a436894e67d0cca6e9c07e0,2025-09-18 19:16:35.686327,2025-09-19 22:25:42.159332
2952,2024_11_LA_NE,2024,REG,11,51,56,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,22,28,,,,,,,,,,,Gillette Stadium,f,fieldturf,59,9,,,,63eb24db14ff053e49cdd2c4968c9e3746c9200592445893909f698da83ae0ba,2025-09-18 19:16:35.686328,2025-09-19 22:25:42.159332
2953,2024_11_CLE_NO,2024,REG,11,50,40,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,35,14,,,,,,,,,,,Mercedes-Benz Superdome,t,sportturf,,,,,,7b4b1de2b04194fe157dee80d5f8e0de9f819a958a0931736d5a62739e04d98b,2025-09-18 19:16:35.686329,2025-09-19 22:25:42.159332
2954,2024_11_IND_NYJ,2024,REG,11,67,62,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,27,28,,,,,,,,,,,MetLife Stadium,f,fieldturf,62,4,,,,8db1f0e529d9283296708cd3797c339a90114cbad6a366c19a3e617c95e30e59,2025-09-18 19:16:35.686329,2025-09-19 22:25:42.159333
2955,2024_11_BAL_PIT,2024,REG,11,65,48,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,18,16,,,,,,,,,,,Acrisure Stadium,f,grass,52,5,,,,6a3ab91bb182004a9562c6393c968aa5c60b88c2adf7449bea4ebf804a377a65,2025-09-18 19:16:35.68633,2025-09-19 22:25:42.159333
2956,2024_11_MIN_TEN,2024,REG,11,66,43,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,13,23,,,,,,,,,,,Nissan Stadium,f,grass,66,7,,,,e4ef5cd02ccb707645686e8318a942d074589c183b558097121c016f1f7b049e,2025-09-18 19:16:35.68633,2025-09-19 22:25:42.159334
2957,2024_11_ATL_DEN,2024,REG,11,59,63,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,38,6,,,,,,,,,,,Empower Field at Mile High,f,grass,55,9,,,,72f101a2253c5cbfff88dca297a97164716f9fc769cf50d4af96380b9022ef3f,2025-09-18 19:16:35.686331,2025-09-19 22:25:42.159334
2958,2024_11_SEA_SF,2024,REG,11,38,45,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,17,20,,,,,,,,,,,Levi's Stadium,f,grass,59,4,,,,f008cc38bbedd8c5c3bcfebb769f8a406d8927028a6431177c22bba62ba25c2c,2025-09-18 19:16:35.686331,2025-09-19 22:25:42.159334
2959,2024_11_KC_BUF,2024,REG,11,71,70,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,30,21,,,,,,,,,,,New Era Field,f,a_turf,50,3,,,,369f831172e9dd98a646f3f827dbfb05bd56dc4e54cee3c9cd4c38cc03cf4b30,2025-09-18 19:16:35.686332,2025-09-19 22:25:42.159335
2960,2024_11_CIN_LAC,2024,REG,11,55,42,2024-11-17 00:00:00,2024-11-17 00:00:00,FINAL,,,34,27,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,020591c98055030cf8fe8eabcf8fcd38a6ee479bba46fa8b287fef7566a6268c,2025-09-18 19:16:35.686333,2025-09-19 22:25:42.159335
2961,2024_11_HOU_DAL,2024,REG,11,41,52,2024-11-18 00:00:00,2024-11-18 00:00:00,FINAL,,,10,34,,,,,,,,,,,AT&T Stadium,t,matrixturf,,,,,,28ef2031f26c54ba4509017b7a9b912e02751cd24f9bb2b82ad2f61354a2abf9,2025-09-18 19:16:35.686333,2025-09-19 22:25:42.159335
2962,2024_12_PIT_CLE,2024,REG,12,40,65,2024-11-21 00:00:00,2024-11-21 00:00:00,FINAL,,,24,19,,,,,,,,,,,FirstEnergy Stadium,f,grass,36,13,,,,e721fe1811a7dd9631af4a6478246d3146468cdacf7873156111dbe0dd709cfb,2025-09-18 19:16:35.686334,2025-09-19 22:25:42.159336
2963,2024_12_KC_CAR,2024,REG,12,47,70,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,27,30,,,,,,,,,,,Bank of America Stadium,f,grass,61,5,,,,bf089faaf7edf3ff5e586e91d4cc111794bf343ec006480614c768ed5b355b33,2025-09-18 19:16:35.686334,2025-09-19 22:25:42.159336
2964,2024_12_MIN_CHI,2024,REG,12,68,43,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,27,30,,,,,,,,,,,Soldier Field,f,grass,47,5,,,,2d452ace7ab128d0002571f44e592c3013b2da2b4386c6b386738f9758c6f5aa,2025-09-18 19:16:35.686335,2025-09-19 22:25:42.159337
2965,2024_12_TEN_HOU,2024,REG,12,52,66,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,27,32,,,,,,,,,,,NRG Stadium,t,astroturf,,,,,,56a0590984d3a942bc10ec9253eace04d79e4549ce1f74831dfd12660c77d95a,2025-09-18 19:16:35.686336,2025-09-19 22:25:42.159337
2966,2024_12_DET_IND,2024,REG,12,62,69,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,6,24,,,,,,,,,,,Lucas Oil Stadium,t,fieldturf,,,,,,91131bc9210324c91d097770b3930a9e788c9957dd7b2eb847ea7f9966af3092,2025-09-18 19:16:35.686337,2025-09-19 22:25:42.159337
3207,2025_09_DEN_HOU,2025,REG,9,52,59,2025-11-02 00:00:00,2025-11-02 00:00:00,SCHEDULED,,,,,,,,,,,,,,,NRG Stadium,t,astroturf,,,,,,,2025-09-19 00:11:29.804123,2025-09-19 22:25:42.295893
2967,2024_12_NE_MIA,2024,REG,12,39,51,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,34,15,,,,,,,,,,,Hard Rock Stadium,f,grass,77,6,,,,f3697024363014efbdf39808f0c150d5ad62874317bf95c99d5e5c474adb5899,2025-09-18 19:16:35.686337,2025-09-19 22:25:42.159337
2968,2024_12_TB_NYG,2024,REG,12,44,58,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,7,30,,,,,,,,,,,MetLife Stadium,f,fieldturf,50,13,,,,ed818ec3ee5c364b156ebda841b8f30385f190457837b0749c29bd3bd202680c,2025-09-18 19:16:35.686338,2025-09-19 22:25:42.159338
2969,2024_12_DAL_WAS,2024,REG,12,46,41,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,26,34,,,,,,,,,,,FedExField,f,grass,55,5,,,,3f6c45e904e9b11f29d6dde64452e53081339a0490862cef3ab8e89883050083,2025-09-18 19:16:35.686338,2025-09-19 22:25:42.159338
2970,2024_12_DEN_LV,2024,REG,12,57,59,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,19,29,,,,,,,,,,,Allegiant Stadium,t,grass,,,,,,f9a10836ebde457732b2508d8996e2d20ef4b954db4f46324256bbee2dc1df5f,2025-09-18 19:16:35.686339,2025-09-19 22:25:42.159338
2971,2024_12_SF_GB,2024,REG,12,53,38,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,38,10,,,,,,,,,,,Lambeau Field,f,grass,43,11,,,,c9d39e734bece14be271c9d2e6fdf97b3b8dd3f0a99b239409e9d87f4a170307,2025-09-18 19:16:35.68634,2025-09-19 22:25:42.159339
2972,2024_12_ARI_SEA,2024,REG,12,45,54,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,16,6,,,,,,,,,,,Lumen Field,f,fieldturf,45,5,,,,203cf45d941681f156fcc4aebc8a4b043b468a8513d1a01521f065a19ee9e245,2025-09-18 19:16:35.68634,2025-09-19 22:25:42.159339
2973,2024_12_PHI_LA,2024,REG,12,56,60,2024-11-24 00:00:00,2024-11-24 00:00:00,FINAL,,,20,37,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,3eeadec67a855fa77bf5cc49577da6069e773b20237b573f6f315683a88cd8f6,2025-09-18 19:16:35.686341,2025-09-19 22:25:42.15934
2974,2024_12_BAL_LAC,2024,REG,12,55,48,2024-11-25 00:00:00,2024-11-25 00:00:00,FINAL,,,23,30,,,,,,,,,,,SoFi Stadium,t,matrixturf,,,,,,692775ea8147d771650f81a07cd55a8fb86bcf6ed29d45e47dae6f73daadb9a8,2025-09-18 19:16:35.686342,2025-09-19 22:25:42.15934
2975,2024_13_CHI_DET,2024,REG,13,69,68,2024-11-28 00:00:00,2024-11-28 00:00:00,FINAL,,,23,20,,,,,,,,,,,Ford Field,t,fieldturf,,,,,,96a8d2b9d0646defe966dd4847060b779a427b817f63352be46775500f2c7e4b,2025-09-18 19:16:35.686342,2025-09-19 22:25:42.15934
2976,2024_13_NYG_DAL,2024,REG,13,41,44,2024-11-28 00:00:00,2024-11-28 00:00:00,FINAL,,,27,20,,,,,,,,,,,AT&T Stadium,t,matrixturf,,,,,,1c3e54ebdbd2008a742ca388545318518327604fc1800fa83ef54372f74d1797,2025-09-18 19:16:35.686343,2025-09-19 22:25:42.15934
2977,2024_13_MIA_GB,2024,REG,13,53,39,2024-11-28 00:00:00,2024-11-28 00:00:00,FINAL,,,30,17,,,,,,,,,,,Lambeau Field,f,grass,27,10,,,,5bfedba847b35c7bae9841de29961a14c64f465b101eca307f3971e83714afae,2025-09-18 19:16:35.686343,2025-09-19 22:25:42.159341
2978,2024_13_LV_KC,2024,REG,13,70,57,2024-11-29 00:00:00,2024-11-29 00:00:00,FINAL,,,19,17,,,,,,,,,,,GEHA Field at Arrowhead Stadium,f,grass,37,5,,,,89cde9af0649bb572558f6d516b96895bce80dd1ce8cf84a3c0f9cd9851a19c5,2025-09-18 19:16:35.686344,2025-09-19 22:25:42.159341
2979,2024_13_LAC_ATL,2024,REG,13,63,55,2024-12-01 00:00:00,2024-12-01 00:00:00,FINAL,,,13,17,,,,,,,,,,,Mercedes-Benz Stadium,t,fieldturf,,,,,,0740a047bdb0600e45fd9a0ece21272861e836ba4ec3c128204ef5a0d68539c0,2025-09-18 19:16:35.686345,2025-09-19 22:25:42.159342
